X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu,geometry,longitude,latitude,arrondissement
652074.053099997,6861266.5146,682,AU VIEUX CAMPEUR,librairie,spécialisée,voyage, , , , , , , ,2B RUE DE L'ARBALÈTE,Commerces du livre,POINT (2.346903855989558 48.84965747061445),2.346903855989558,48.84965747061445,5.0
652754.273599997,6861267.2473,683,,bouquiniste,,,,,,,,,,PLACE DES AILANTES & AVENUE GEORGES CLEMENCEAU,Commerces du livre,POINT (2.3561728570608267 48.84971429700148),2.3561728570608267,48.84971429700148,5.0
652635.101199999,6861268.6518,684,HISTOIRE D'ART,galerie d'art,,,,,,,,,,34 RUE BONAPARTE,Commerces de l'art et d'antiquités,POINT (2.3545487862799432 48.84971817810093),2.3545487862799432,48.84971817810093,5.0
651815.547799997,6861271.2952,685,CLASSIQUES GARNIER,librairie,maison d'édition, , , , , , , , ,6 PLACE DE LA SORBONNE,Commerces du livre,POINT (2.3433807745293422 48.84968118229215),2.3433807745293422,48.84968118229215,5.0
650658.211000003,6861271.3873,686,HATIER,librairie,maison d'édition, , , , , , , , ,3 RUE DE ROME,Commerces du livre,POINT (2.3276102558339273 48.849594421606355),2.3276102558339273,48.849594421606355,6.0
652745.734999999,6861271.3908,687,,bouquiniste,,,,,,,,,,3 BOULEVARD DE LA RÉPUBLIQUE,Commerces du livre,POINT (2.3560560445168237 48.849750933191686),2.3560560445168237,48.849750933191686,5.0
652103.095600002,6861273.1812,688,LA LIBRAIRIE,librairie,spécialisée,livres rares, , , , , , , ,61 RUE DE VAUGIRARD,Commerces du livre,POINT (2.3472988547976383 48.84971958265592),2.3472988547976383,48.84971958265592,5.0
653796.577799998,6861274.2118,689,LA SIRENE,librairie,spécialisée,livres rares, , , , , , , ,31 RUE LA QUINTINIE,Commerces du livre,POINT (2.37037518325445 48.8498525141413),2.37037518325445,48.8498525141413,12.0
646132.695,6861275.3291,690,CLIN D'OEIL,antiquaire,,,,,,,,,,28 RUE VIOLET,Commerces de l'art et d'antiquités,POINT (2.2659431112406 48.84926741624761),2.2659431112406,48.84926741624761,16.0
651023.93,6861275.5013,691,LIBRAIRIE D'ARGENCES,librairie,spécialisée,livres rares, , , , , , , ,31B RUE DU FAUBOURG MONTMARTRE,Commerces du livre,POINT (2.332593264651317 48.84965932137311),2.332593264651317,48.84965932137311,6.0
652736.674000002,6861275.7648,692,,bouquiniste,,,,,,,,,,164 BIS AVENUE CHARLES DE GAULLE,Commerces du livre,POINT (2.355932087642962 48.849789603825194),2.355932087642962,48.849789603825194,5.0
652518.725599997,6861276.0659,693,CREATION MOSAIQUE GINA,galerie d'art,,,,,,,,,,24 RUE DAUPHINE,Commerces de l'art et d'antiquités,POINT (2.352962155080192 48.849776287371384),2.352962155080192,48.849776287371384,5.0
651505.9476,6861277.6437,694,LE DILETTANTE,librairie,spécialisée,livres d'occasion, , , , , , , ,13 RUE D'AMSTERDAM,Commerces du livre,POINT (2.339161262670147 48.84971504669876),2.339161262670147,48.84971504669876,6.0
651911.1888,6861278.1569,695,GALERIE DE LA SORBONNE,librairie,spécialisée,livres d'occasion, , , , , , , ,19 RUE LAGRANGE,Commerces du livre,POINT (2.3446832577828935 48.84975003451369),2.3446832577828935,48.84975003451369,5.0
652728.956900001,6861279.4866,696,,bouquiniste,,,,,,,,,,20 RUE DE CHARTRES,Commerces du livre,POINT (2.35582651591586 48.849822507715366),2.35582651591586,48.849822507715366,5.0
652321.490900002,6861281.76,697,PIAG,galerie d'art,,,,,,,,,,6 RUE SAINT-BENOÎT,Commerces de l'art et d'antiquités,POINT (2.3502738767350007 48.84981292933997),2.3502738767350007,48.84981292933997,5.0
652721.389200002,6861283.1359,698,,bouquiniste,,,,,,,,,,23 RUE DES LONGS PRES,Commerces du livre,POINT (2.3557229879358883 48.84985477048416),2.3557229879358883,48.84985477048416,5.0
651521.429499999,6861286.2394,699,POESIE,librairie,maison d'édition, , , , , , , , ,6 RUE NOTRE-DAME DE LORETTE,Commerces du livre,POINT (2.33937124798391 48.849793512439305),2.33937124798391,48.849793512439305,6.0
651521.429499999,6861286.2394,700,POESIE,galerie d'art,maison d'édition galerie,,,,,,,,,53 RUE DE SEINE,Commerces de l'art et d'antiquités,POINT (2.33937124798391 48.849793512439305),2.33937124798391,48.849793512439305,6.0
652714.736100003,6861286.3184,701,,bouquiniste,,,,,,,,,,44 RUE D'AGUESSEAU,Commerces du livre,POINT (2.3556319746655725 48.84988290236832),2.3556319746655725,48.84988290236832,5.0
651531.196699999,6861288.4353,702,ANTIQUITES FRANCOIS ANG,antiquaire,,,,,,,,,,19 RUE DE BEAUNE,Commerces de l'art et d'antiquités,POINT (2.3395040913810448 48.84981399486738),2.3395040913810448,48.84981399486738,6.0
652709.482299998,6861288.8679,703,,bouquiniste,,,,,,,,,,15 RUE RAYMOND POINCARÉ,Commerces du livre,POINT (2.355560099467491 48.84990544434152),2.355560099467491,48.84990544434152,5.0
651923.556999996,6861289.2766,704,EDITION LEYMARIE,librairie,spécialisée,ésotérisme, , , , , , , ,26 RUE SOUFFLOT,Commerces du livre,POINT (2.3448505369956614 48.84985095645241),2.3448505369956614,48.84985095645241,5.0
646835.996799998,6861289.5206,705,LA LOIE FULLER,antiquaire,,,,,,,,,,25 RUE DE LILLE,Commerces de l'art et d'antiquités,POINT (2.27552478219406 48.8494534529517),2.27552478219406,48.8494534529517,16.0
652704.284500003,6861291.3902,706,,bouquiniste,,,,,,,,,,10 QUAI DE L'ESSONNE,Commerces du livre,POINT (2.3554889903253917 48.84992774577314),2.3554889903253917,48.84992774577314,5.0
651022.586499996,6861294.2542,707,FABRICE TEISSEDRES,librairie,spécialisée,livres rares, , , , , , , ,10 RUE DU GÉNÉRAL CAMOU,Commerces du livre,POINT (2.3325727974080035 48.84982786301482),2.3325727974080035,48.84982786301482,6.0
651947.394100003,6861294.4591,708,LIBRAIRIE J.VRIN,librairie,spécialisée,livres rares, , , , , , , ,13 RUE DU FOUR,Commerces du livre,POINT (2.3451747704435935 48.84989934062584),2.3451747704435935,48.84989934062584,5.0
654038.675999999,6861295.0496,709,GALERIE NELLY HANSSON,galerie d'art,,,,,,,,,,1-1 VILLA MARIE VASSILIEFF,Commerces de l'art et d'antiquités,POINT (2.3736719208548145 48.85005722320235),2.3736719208548145,48.85005722320235,12.0
651729.817599997,6861302.5688,710,GIBERT JOSEPH,librairie,spécialisée,bande dessinée, , , , , , , ,RUE DU CHEMIN-VERT & RUE SAMARCQ,Commerces du livre,POINT (2.342209015734227 48.84995600737182),2.342209015734227,48.84995600737182,6.0
651951.876699999,6861305.9671,711,EDILIONS KAILASH,librairie,maison d'édition, , , , , , , , ,21 RUE DES FOSSÉS SAINT-JACQUES,Commerces du livre,POINT (2.3452345528279714 48.8500031658288),2.3452345528279714,48.8500031658288,5.0
648483.706799999,6861315.8342,712,123 G,galerie d'art,,,,,,,,,,1 RUE CHARLES NODIER,Commerces de l'art et d'antiquités,POINT (2.2979740260106594 48.849823937050694),2.2979740260106594,48.849823937050694,15.0
651023.069499999,6861320.5805,713,MARIE DE HOLMSKY,galerie d'art,,,,,,,,,,50 RUE JACOB,Commerces de l'art et d'antiquités,POINT (2.3325763467799168 48.85006465060808),2.3325763467799168,48.85006465060808,6.0
651903.516199999,6861322.1124,714,LIBRAIRIE DE CLUNY,librairie,spécialisée,livres rares, , , , , , , ,1 RUE DE MÉZIÈRES,Commerces du livre,POINT (2.3445737345880016 48.85014475157045),2.3445737345880016,48.85014475157045,5.0
652297.794500001,6861323.0775,715,L'ALEATOIRE,galerie d'art,,,,,,,,,,RUE BONAPARTE & RUE VISCONTI,Commerces de l'art et d'antiquités,POINT (2.3499463398579827 48.850182741939314),2.3499463398579827,48.850182741939314,5.0
652636.847800002,6861324.3318,716,,bouquiniste,,,,,,,,,,17-37 RUE DU GÉNÉRAL COLIN,Commerces du livre,POINT (2.354566384561799 48.85021903463144),2.354566384561799,48.85021903463144,5.0
650829.730700001,6861325.0966,717,PASSION AUTOMOBILE,librairie,spécialisée,technique,automoto, , , , , , ,28 RUE DE CHÂTEAUDUN,Commerces du livre,POINT (2.3299412636623784 48.85009053817608),2.3299412636623784,48.85009053817608,6.0
652631.9001,6861326.6668,718,,bouquiniste,,,,,,,,,,IMPASSE DES CHEVAU-LÉGERS & PASSAGE DU MARQUIS DE LA LONDE,Commerces du livre,POINT (2.3544987034778004 48.85023966947148),2.3544987034778004,48.85023966947148,5.0
648231.393100001,6861327.684,719,VOLUME 88,librairie,généraliste, , , , , , , , ,115 RUE DE L'OURCQ,Commerces du livre,POINT (2.2945344212217873 48.84991027810315),2.2945344212217873,48.84991027810315,15.0
652488.034400001,6861328.9199,720,EDITIONS DEESSE,librairie,maison d'édition, , , , , , , , ,RUE DES CARMES & PASSAGE DU CLOS-BRUNEAU,Commerces du livre,POINT (2.3525380323710676 48.85024933884676),2.3525380323710676,48.85024933884676,5.0
651910.2892,6861330.1093,721,EDITION LIANA LEVI,librairie,maison d'édition, , , , , , , , ,1 RUE MALEBRANCHE,Commerces du livre,POINT (2.344665123791749 48.8502171728542),2.344665123791749,48.8502171728542,5.0
651910.2892,6861330.1093,722,IVREA,librairie,maison d'édition, , , , , , , , ,1 RUE DE L'ODÉON,Commerces du livre,POINT (2.344665123791749 48.8502171728542),2.344665123791749,48.8502171728542,5.0
652299.897500001,6861330.5796,723,MAGALI NOURISSAT,galerie d'art,,,,,,,,,,18 RUE BONAPARTE,Commerces de l'art et d'antiquités,POINT (2.3499741552599547 48.85025036368764),2.3499741552599547,48.85025036368764,5.0
652620.646399997,6861332.164,724,,bouquiniste,,,,,,,,,,3 BIS RUE JEAN MERMOZ,Commerces du livre,POINT (2.3543447397700885 48.85028827813089),2.3543447397700885,48.85028827813089,5.0
651834.931900002,6861333.7299,725,LIBRAIRIE COMPAGNIE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,11 RUE DE MÉDICIS,Commerces du livre,POINT (2.34363784133744 48.85024410387159),2.34363784133744,48.85024410387159,5.0
651009.992299996,6861335.5421,726,LA PROCURE,librairie,généraliste, , ,Librairie de Référence,Leslibraires.fr,Paris Librairies,Place des Libraires, , ,5 RUE D'ARGENSON,Commerces du livre,POINT (2.33239642450028 48.850198205196705),2.33239642450028,48.850198205196705,6.0
652295.4353,6861336.013,727,LA GALERIE DE LA BIEVRE,galerie d'art,,,,,,,,,,12 RUE BONAPARTE,Commerces de l'art et d'antiquités,POINT (2.3499127404893163 48.85029889564853),2.3499127404893163,48.85029889564853,5.0
652611.758299999,6861336.3848,728,,bouquiniste,,,,,,,,,,13 AVENUE DE SAINT-CLOUD,Commerces du livre,POINT (2.354223153487986 48.850325581968015),2.354223153487986,48.850325581968015,5.0
650911.896300003,6861337.1271,729,LA MAIN ENCHANTEE,antiquaire,,,,,,,,,,25 RUE DE BEAUNE,Commerces de l'art et d'antiquités,POINT (2.331059517705091 48.850204992868946),2.331059517705091,48.850204992868946,6.0
654953.308799997,6861338.8823,730,SERIO,galerie d'art,,,,,,,,,,2B RUE RAYMOND LOSSERAND,Commerces de l'art et d'antiquités,POINT (2.3861307321715195 48.85051600501751),2.3861307321715195,48.85051600501751,11.0
651513.799800001,6861340.3184,731,ATELIER V,galerie d'art,,,,,,,,,,3 RUE JACQUES CALLOT,Commerces de l'art et d'antiquités,POINT (2.3392611146891578 48.85027926793117),2.3392611146891578,48.85027926793117,6.0
652603.331,6861340.5778,732,,bouquiniste,,,,,,,,,,2-6 AVENUE DE SCEAUX,Commerces du livre,POINT (2.3541078493445675 48.85036266957346),2.3541078493445675,48.85036266957346,5.0
648369.400899999,6861341.421,733,ANTIQUITES SEMC,antiquaire,,,,,,,,,,1 RUE VOLTAIRE,Commerces de l'art et d'antiquités,POINT (2.296413325254679 48.85004488730317),2.296413325254679,48.85004488730317,15.0
654737.193800002,6861341.5417,734,ATELIER 213,galerie d'art,,,,,,,,,,56 RUE ALBERT,Commerces de l'art et d'antiquités,POINT (2.383185483106528 48.850524775122686),2.383185483106528,48.850524775122686,11.0
654728.492200002,6861341.6941,735,MONA LISAIT,librairie,spécialisée,livres d'occasion, , , , , , , ,73 RUE D'ALÉSIA,Commerces du livre,POINT (2.383066891492834 48.85052553430698),2.383066891492834,48.85052553430698,11.0
654632.315800004,6861343.347,736,PAGE 189,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,6 RUE LÉOPOLD ROBERT,Commerces du livre,POINT (2.3817561340231177 48.85053363393599),2.3817561340231177,48.85053363393599,11.0
652592.848200001,6861345.6092,737,,bouquiniste,,,,,,,,,,9 CHEMIN DE VILLEMENON,Commerces du livre,POINT (2.353964441725215 48.85040714552641),2.353964441725215,48.85040714552641,5.0
652063.338299997,6861345.6589,738,EYROLLES,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,9 RUE DU CARDINAL LEMOINE,Commerces du livre,POINT (2.346748927725394 48.8503684146295),2.346748927725394,48.8503684146295,5.0
655895.228100002,6861346.1025,739,BD NET NATION,librairie,spécialisée,bande dessinée, ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires,Canal BD, , ,RUE DES BONS-ENFANTS & PASSAGE VÉRITÉ,Commerces du livre,POINT (2.398965393006057 48.850646101705514),2.398965393006057,48.850646101705514,20.0
648567.353399999,6861350.2208,740,JULIETTE LAURENT,galerie d'art,,,,,,,,,,10 RUE ANDRÉ ANTOINE,Commerces de l'art et d'antiquités,POINT (2.2991096808854636 48.85013985510095),2.2991096808854636,48.85013985510095,15.0
648567.353399999,6861350.2208,741,LA TOUR CAMOUFLE,antiquaire,,,,,,,,,,48 RUE JOSEPH DE MAISTRE,Commerces de l'art et d'antiquités,POINT (2.2991096808854636 48.85013985510095),2.2991096808854636,48.85013985510095,15.0
648567.353399999,6861350.2208,742,AUX ARMES D'ANTAN,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.2991096808854636 48.85013985510095),2.2991096808854636,48.85013985510095,15.0
652582.492399998,6861350.6477,743,,bouquiniste,,,,,,,,,,3 PLACE DU 27 AOUT,Commerces du livre,POINT (2.353822763671504 48.85045169450216),2.353822763671504,48.85045169450216,5.0
650922.589400001,6861350.988,744,TEQUI,librairie,maison d'édition,religion,christianisme, , , , , , ,81 QUAI DE VALMY,Commerces du livre,POINT (2.331203629489886 48.85033045766133),2.331203629489886,48.85033045766133,6.0
654266.780100003,6861351.4581,745,AMAZONIE BD,librairie,spécialisée,bande dessinée, , , , , , , ,RUE NIÉPCE & RUE RAYMOND LOSSERAND,Commerces du livre,POINT (2.3767741641743103 48.850580734796985),2.3767741641743103,48.850580734796985,12.0
652576.3706,6861353.6317,746,,bouquiniste,,,,,,,,,,746 RUE DU MARÉCHAL JUIN,Commerces du livre,POINT (2.3537390103885474 48.85047807892959),2.3537390103885474,48.85047807892959,5.0
652318.8825,6861355.4854,747,GALERIE GOGOIS,galerie d'art,,,,,,,,,,12 RUE BONAPARTE,Commerces de l'art et d'antiquités,POINT (2.350230065953078 48.8504757456528),2.350230065953078,48.8504757456528,5.0
652571.528200001,6861356.021,748,,bouquiniste,,,,,,,,,,5 AVENUE SAINT-HONORÉ D'EYLAU,Commerces du livre,POINT (2.353672757486032 48.85049920936564),2.353672757486032,48.85049920936564,5.0
651480.640100002,6861356.9597,749,LE COUPE PAPIER,librairie,spécialisée,théâtre, ,Librairie Indépendante de Référence, , , , , ,8 RUE DE COURCELLES,Commerces du livre,POINT (2.338807357774432 48.850426426009754),2.338807357774432,48.850426426009754,6.0
651480.640100002,6861356.9597,750,ANTIQUITE DORURE,antiquaire,,,,,,,,,,21 RUE DE BEAUNE,Commerces de l'art et d'antiquités,POINT (2.338807357774432 48.850426426009754),2.338807357774432,48.850426426009754,6.0
646594.763099998,6861358.1873,751,LE FLOC'H MAISON DE VENTE,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.2722290097960856 48.85005101482166),2.2722290097960856,48.85005101482166,16.0
652564.575999998,6861359.2893,752,,bouquiniste,,,,,,,,,,21 AVENUE KLÉBER,Commerces du livre,POINT (2.353577656633193 48.85052808924936),2.353577656633193,48.85052808924936,5.0
651949.097000003,6861359.5603,753,BUSSIERE,librairie,maison d'édition,ésotérisme, , ,Place des Libraires, , , , ,53 RUE DU CARDINAL LEMOINE,Commerces du livre,POINT (2.345190618559489 48.850484919568),2.345190618559489,48.850484919568,5.0
650004.792000003,6861359.7932,754,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,181 RUE DE LA ROQUETTE,Commerces de l'art et d'antiquités,POINT (2.3186960381643815 48.850339079710466),2.3186960381643815,48.850339079710466,7.0
652559.995499998,6861361.4989,755,,bouquiniste,,,,,,,,,,30 AVENUE THÉOPHILE GAUTIER,Commerces du livre,POINT (2.353514992513223 48.85054762284436),2.353514992513223,48.85054762284436,5.0
652557.138899997,6861362.9115,756,,bouquiniste,,,,,,,,,,20 AVENUE MOZART,Commerces du livre,POINT (2.3534759085451937 48.850560115959276),2.3534759085451937,48.850560115959276,5.0
652951.695799999,6861362.9653,757,JEAN JACQUES DUTKO,galerie d'art,,,,,,,,,,RUE DE JARENTE & RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.358852460343452 48.85058953163639),2.358852460343452,48.85058953163639,4.0
652552.5392,6861365.2491,758,,bouquiniste,,,,,,,,,,6 RUE DES COLONNES DU TRÔNE,Commerces du livre,POINT (2.3534129684305896 48.850580799184904),2.3534129684305896,48.850580799184904,5.0
652278.581200004,6861366.3091,759,ANAPHORA,galerie d'art,,,,,,,,,,16 RUE DAUPHINE,Commerces de l'art et d'antiquités,POINT (2.3496796738632577 48.85057009899094),2.3496796738632577,48.85057009899094,5.0
650462.610100001,6861366.9448,760,YELLOWKORNER PARIS RUE DE SEVRES,galerie d'art,,,,,,,,,,15 AVENUE DE SÉGUR,Commerces de l'art et d'antiquités,POINT (2.3249337632447844 48.850438755160674),2.3249337632447844,48.850438755160674,6.0
650080.028200001,6861369.1625,761,GALERIE MINSKY,galerie d'art,,,,,,,,,,34 AVENUE MATIGNON,Commerces de l'art et d'antiquités,POINT (2.3197201601224773 48.850429170664306),2.3197201601224773,48.850429170664306,7.0
652543.938299999,6861369.3964,762,,bouquiniste,,,,,,,,,,9 CITÉ DE TRÉVISE,Commerces du livre,POINT (2.3532953026281995 48.85061746223667),2.3532953026281995,48.85061746223667,5.0
651755.314999998,6861369.6485,763,GIBERT JOSEPH,librairie,généraliste, , , , , , , , ,81 RUE SAINT-DOMINIQUE,Commerces du livre,POINT (2.3425488488748445 48.85056116134637),2.3425488488748445,48.85056116134637,6.0
653211.149700001,6861371.8137,764,LIBRAIRIE DU PAVILLON DE L'ARSENAL,librairie,spécialisée,arts,architecture, ,Paris Librairies,Place des Libraires, , , ,62 RUE GABRIEL PERI,Commerces du livre,POINT (2.3623870228025496 48.85068799840294),2.3623870228025496,48.85068799840294,4.0
651988.0471,6861373.9315,765,ALBUM COMICS,librairie,spécialisée,bande dessinée,comics, , , , , , ,7 RUE DES FOSSÉS SAINT-JACQUES,Commerces du livre,POINT (2.3457197605529903 48.85061706265353),2.3457197605529903,48.85061706265353,5.0
655643.775600001,6861374.2523,766,VERRE 'HIER,antiquaire,,,,,,,,,,11 AVENUE MOZART,Commerces de l'art et d'antiquités,POINT (2.395535939130511 48.85088199094811),2.395535939130511,48.85088199094811,11.0
648043.262699999,6861375.2631,767,L'ATTRAPE-CŒURS,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,PLACE FIRMIN GÉMIER,Commerces du livre,POINT (2.291965038105724 48.85032300912033),2.291965038105724,48.85032300912033,15.0
652202.740900002,6861376.9528,768,TISSOT,librairie,spécialisée,droit, , , , , , , ,35 RUE BONAPARTE,Commerces du livre,POINT (2.3486450158303978 48.850660195619774),2.3486450158303978,48.850660195619774,5.0
